PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
423349,"The Jerusalem Sinner Saved: Or, Good News for the Vilest Men",,,6115,598.0
2855208,"AKDOTPRO Camera lens protector for Tecno Pova 2 - Transparent, Pack of 1","[Protect camera lens from dust scratches and damage,No change in camera quality after applying this,Easy To Installation Bubble-Free Adhesives for easy installation and no residue when be removed , Material type: Premium Quality Japanese Material Camera Lens Protector.,Includes 1 camera lens protector , 1 dry wipes , 1 wet wipes,Please note this is not tempered glass , this is 9H Unbreakable flexible Fiber glass which is more tougher then normal tempered glass]","Please Note : This is not tempered glass , this is 9H Impossible glass which is tougher then normal glass and we do laser cut to perfect fit of the product..CAMERA LENS PROTECTOR - It is a Transparent Colour camera lans protector HD Clarity with 100% transparency and oleophobic anti-smudge coating Protector maintain your Camera Lens original HD viewing experience Guard gives your Mobile Camera protection from finger prints, oil stains, smudges and water drops thanks to the Oleo phobic coating that temperd comes with.",2211,157.4803148
557102,Bluffer's Guide to Bluffing (The Bluffer's Guides),,,88,425.0
1582848,VAGINAL SPECULUM CASCO (LARGE),"[Made of non rusted high grade stainless.,Made from surgical grade steel,Used mostly in all surgery,Guaranteed High-Quality Instrument both in Material & Function,MEDICAL USE]","<p><strong>Details :</strong></p> <p>❖ Our Products are made of High-Quality stainless steel, appropriately treated; the instruments are sufficiently tested to ensure these are fault-free and are guaranteed against defective material, corrosion, manufacturing lack, and promised quality standards.</p> <p>❖ We maintain a 100% customer satisfaction record with replacement and after-sale support. Please bear in mind all our instruments are made for Medical, Professional, and students. We don&rsquo;t hold any responsibility for misusing our products. Although, we ensure its sale to safe hands.</p> <p><strong>Manufacturing Facility:</strong></p> <p>&diams; Our manufacturing unit is well equipped with the latest technology based machines to design precision-engineered medical, Dilators, surgical, and dental instruments for the health care industry.</p> <p><strong>Quality Assurance:</strong> We have a separate quality control department, which carries out various quality checks under the supervision of experienced professionals from the medical fraternity.</p> <p><strong>*MADE IN INDIA*</strong></p>",8655,669.2913379
270856,"Andrew Carnegie, Benefactor: International Conciliation, No. 315, December, 1935",,,123,598.424
538485,"Happy Birthday: Cat Themed Birthday Journal and Memories Book, Can Be Used as a Guestbook and Keepsake",,,85,600.0
172324,Science & Religion: Paperback Edition (Opposing viewpoints series),,,126,550.0
2529586,"Mrid Cera Ceramic Tableware Beautiful Hand Painted Large Serving Bowl 1 PC (1500ml ,Dark Brown)","[Perfect Piece for your Kitchen,Handmade in Ceramic. Hand-Painted With Moroccan Pattern.,Microwave and Dishwasher Safe,This serving bowl set are useful to serve food while eating and ceramics helps to keep it warm for a long time while having it, Can be used to serve maggi, snacks, fruits, salad and cereals,Weight: 600gm, Capacity: 1500ml, size - 21x21x6 cm]","Mrid Cera is proudly the oldest Ceramics tableware manufacturer in India. Mrid Cera's products are handmade using some of the finest clays from all over the world, that enrich your kitchen serving experiences. Crafted with the vibrancy of colors, timelessness of our designs. Mrid Cera tableware products are of high quality for all your tableware needs.",1386,708.6614166
536721,"Android Programming for Beginners - Second Edition: Build in-depth, full-featured Android 9 Pie apps starting from zero programming experience, 2nd Edition",,,6072,750.0
565482,"The Cappuccino Principle: HEALTH, CULTURE and SOCIAL JUSTICE IN THE WORKPLACE",,,6284,598.424
2206983,Marks & Spencer Men's Classic Polo Shirt (T28_3276M_Cedar_M_STD,"[sleeve_type: Short Sleeve,style_name: Business Casual]",,2878,393.7
453866,One False Move (Wheeler Large Print Book Series (Paper)),,,3383,625.0
1555483,"iKraft® Best Retirement Mug-""Retirement Weekly Schedule""Printed Coffee Mug 350ml- Red","[DESIGNED TO DELIGHT - Enjoy your Morning Coffee with a Funny design! This coffee mug is the perfect conversation starter, and sure to amuse anyone.,SUPERIOR QUALITY - Made from the highest-standard glossy ceramic for outstanding durability. Heavy bottom and thick walls makes this cup stand out in quality among cheap novelty mugs.,MADE TO LAST - This sturdy mug holds 325ml of your favorite hot coffee or tea, and is dishwasher and microwave safe. SAY IT WITH COFFEE - The unique design is printed on both sides with long-lasting print.,THE PERFECT GIFT - Great for any coffee lover, for any occasion! Makes a great gift for co-worker’s, family, and friends.,NOTE - Please do not use Steel Scrubber or Hard Scrubber while Washing Coffee Mug, as it may damage the Original Coating of product.]",,1396,295.2755903
2700533,"Ernie Ball Braided XLR Mircrophone Cable, 15ft, Black (P06391)","[99.95% oxygen-free copper to resist corrosion,Dual-shielded design for durability and low noise,Flexible, tangle resistant performance,Reliably clear signal with natural frequency response,Connectors: Male XLR / Female XLR]",,6610,984.0
2594528,"JUODVMP Dance Shoes Women Rhinestone Satin Latin Dance Shoes Ballroom Performance Shoes Model YCL430, Silver-heels 7.5cm -L430, 9.5","[<b>Upper Material: </b>Satin Leather and Rhinestone,<b> Inner Material: </b>Suede.,<b> Sole: </b>Synthetic. It is very suitable for amateurs and professionals who practice and perform Latin, Salsa, Samba, Chacha and Rumba.,<b> Closure: </b>Buckle, Heel Height: approximately 3.54 Inches(9cm),Unique soft suede material provides soft fit, moisture-absorbing and shock-absorbing cotton lining adds comfort, super soft suede gives you maximum flexibility, perfect for indoor dance needs.]","<b>High quality upper material:</b><br> Our upper material is satin, there are rhinestones on the surface of the dancing shoes,with the dance movement, the shoes will shine and reflect your elegant dance.<br><br> <b>High quality felt sole:</b><br> Soft and comfortable; sweat absorption suede insole, soft breathable lining, extremely soft to the touch.protect your feet during the dance rotation. Our shoes's heels are 3.54inch.<br><br> Suitable for Latin dance performance, salsa and other ballroom dance performances. It can also worn for indoor formal dress shoes and sandals.<br><br> Pure manual measurement, there will be 0.1-0.2CM error, which is normal.Thanks for your understanding.Please choose the right size according to your length of the foot.If the feet are fat,please choose one bigger size.<br><br> <b>We only offer the best quality shoes to our customers. Any questions , please feel free to contact us, we will try our best to help you!</b>",3291,1035.43307
2991603,UBAV Prime Collection 190TC Glace Cotton 2 Single Size Bedsheets (60X90) with 2 Matching Pillow Covers Combo (Gray),"[UBAV , Length=60inch / 152cm , Width=90 inch / 228 cm. Soft Touch and Glace Cotton fabric is skin friendly. Large size to make it easy to tuck-in below the bed, Long-lasting and luxuriously soft bedsheet, Colour fade resistant for all-season use, Light weight and easy to wash at home,It is easy to wash and maintain because it can handle regular washing in a machine, and this will also help you save time and effort,Perfect Gift for All Occasions: Packed beautifully, these sheets are ideal gifts for Wedding, Birthday, Anniversay or House Warming,2 Single Bed Size Glace Cotton Printed Bedsheet comes with amazing Vibrant colors with 2 Pillow Covers . This 190 Thread Count Bedsheet is perfect for Single Size bed which is comfortable as well as appealing,WASH CARE :- First few wash separately , Dark colors to be wash separately , Cold machine wash , Do not use strong Detergent , Do not Bleach , Do not Tumble Dry , Do not Iron on Prints , Do not soak for long time , Dry In Shade]","Elegantly designed, this colorful UBAV Bedsheet with pillow covers. The stunning design of this bedsheet further makes your room different in no time. Moreover, this bedsheet will definitely help you to get large number of compliments. Crafted from supreme quality cotton material, this Bedsheet is soft to touch and easy to wash. The unique design and the perfect blend of colors of this bedsheet will surely catch your fancy in just a glance. The beautiful print enhances the overall appeal of this bedsheet. Made from Cotton-Blend this bedsheet is soft against the skin. Features:- Cotton-Blend Single Bedsheet. Color Fastness Luxary Look Easy Maintenance | Easy Washable, You can do Hand or machine wash",12083,5984.251962
2571710,"Glamson Women's Rayon Embroidered Regular Fit Top for Office/Casual Wear (Medium, Peach)","[Care Instructions: First wash dry clean thereafter handwash,This piece of clothing can be worn at casual as well as festive occasions because of its sleek color and touch of ethnic with western style,STYLE & PATTERN : Embroidery || NECKLINE : Round Neck,OCCASION : Casual & Festive, Party Wear,Style and pattern : embroidery || neckline : round neck || sleeves :3/4 sleeve]",GLAMSON ENTERPRISE :The new trendy Tops has a stylish Good quality women's top for you is unique and comes with which will value to your look whether you suiting up for a party or going out for shopping. Made of Rayon Fabric that wicks the sweat away to keep you dry.It gives you good comfort and a classy look.,3077,3600.0
2512371,"AFLINSH Neo (Black, Numeric_6)","[Black/white/mustard,Leather/rubber/mesh,Rubber sole comfort cushioning,Front lace-up fastening,These styles are supplied by a premium sneaker marketplace. Stocking only the most sought-after footwear, they source and curate some of the most hard to find sneakers from around the world.]","aflinsh's comfortable Boost cushioning technology, allow for the bold orange strap and branding to attract attention everywhere it goes. ",3224,944.8818888
1432004,"Barry M Cosmetics Lip Scrub, Peppermint",,,230,153.5433069
1919381,Estele Rhodium Plated 1 Carat Solitaire Stud Earrings,"[The brand, ESTELE, established since 1989, is curated, manufactured & sold by women for women. With 100% made in India product we are “vocal for local” with a core focus on sustainability that recycles all waste Metal, Water, Plastic & Rubber.,ESTELE - has been selling in India & across the globe for 31 years. With 1000 plus points of retail sale & online market expansion. We provide the best designs at affordable prices & 1 year warranty to ensure high customer satisfaction.,A woman’s love for Jewellery need's no introduction. Hand crafted for the modern age, quintessential, goddess that walk’s the earth. Enhancing mood, beauty & confidence. All Estele designs are 100% in house manufactured at Normak Fashions Pvt Ltd.,Superior quality product made as per International Standards. Toxic free materials like Hypo-allergenic steel posts, steel clasps & precious metal plating that are safe for the skin. Go long periods without any complaints of itching/ swelling.,Avoid contact with direct heat, water & organic chemicals i.e. perfumes, deodorants, sprays & other strong chemicals as they may react with the metal/ plating. When not in use store jewellery in air-tight boxes/ a cloth pouch to retain its shine.,Avoid contact with direct heat, water & organic chemicals i.e. perfumes, deodorants, sprays & other strong chemicals as they may react with the metal/ plating. When not in use store jewellery in air-tight boxes/ a cloth pouch to retain its shine.]",,3357,200.787
259450,"Adv Films (Film Guide): Neon Genesis Evangelion (Anime), New Cutie Honey, Rurouni Kenshin, Rahxephon, Kanon, Farscape, Saint Seiya, Robotech,",,"Please note that the content of this book primarily consists of articles available from Wikipedia or other free sources online. Commentary (films not included). Pages: 195. Chapters: Neon Genesis Evangelion (anime), New Cutie Honey, Rurouni Kenshin, RahXephon, Kanon, Farscape, Saint Seiya, Robotech, Azumanga Daioh, Last Exile, Megazone 23, Getter Robo, Slayers, Oh My Goddess!, Devil Lady, Jing: King of Bandits, E's, Earth: Final Conflict, Gunsmith Cats, Grave of the Fireflies, Madlax, Maburaho, Fist of the North Star, Divergence Eve, Marine Boy, Bubblegum Crisis Tokyo 2040, Peace Maker (manga), Papuwa, Noir (anime), Sakura Wars, Chrono Crusade, Gravion, Blade of the Phantom Master, Cyber Team in Akihabara, Rune Soldier, Kino's Journey, The Mythical Detective Loki Ragnarok. Excerpt: Neon Genesis Evangelion Shin Seiki Evangerion, literally ""Gospel of a New Era""), commonly referred to as Evangelion or Eva, is a Japanese science-fiction animation series that first aired from October 1995 to March 1996. It was created by the anime studio Gainax and was both directed and written by Hideaki Anno. The series was received well by many critics and won several awards. It has had record numbers of sales in Japan, and its franchise has made over two billion dollars. Evangelion is an apocalyptic anime in the mecha genre. It focuses on a teenage boy recruited by an organization named NERV to control a giant cyborg called an Evangelion to fight monstrous beings known as Angels. The show takes place largely in a futuristic Tokyo years after a worldwide catastrophe. It also centers around other Evangelion pilots and members of NERV as they try to prevent another catastrophe. Depth and richness have been often credited to Evangelion. Throughout the series, many Christian religious symbols and terms are used, such as the Christian cross. Later episodes deconstruct the mecha genre and shift focus to psychoanalysis of the main characters. In 2000, the ""Second Impact"", a global...",0,744.093
236441,Wilhelm Tell: A Play,,,113,744.093
1343041,"New Handbag by The Macneil Studio, 24x24-Inch Canvas Wall Art","[Artist: the macneil Studio,Subject: Still Life,Style: modern & Contemporary,Product Type: Gallery-Wrapped canvas art,Made in USA]",,6548,2400.0
877032,Derwent 35 Watercolour Pencil - Prussian Blue,,,5,650.0
2814040,Auto Hub Royal-Enfield Classic 350 Bike Cover Waterproof Original / Classic 350 Cover Waterproof / Classic 350 bike Cover / Bike Cover Classic 350 Waterproof / Classic 350 Body Cover / Bike Body Cover Classic 350 With Ultra Surface Body Protection (Checked Silver Look),"[PROTECTION AGAINST WEATHER:This motorbike cover acts as a shield from bad weather. It prevents rain, dust and sunlight from damaging & rusting the metal body, the paint and the other delicate parts of the bike. It prevents fading of bike paint from direct sunlight.,PROTECTION AGAINST WEATHER:This motorbike cover acts as a shield from bad weather. It prevents rain, dust and sunlight from damaging & rusting the metal body, the paint and the other delicate parts of the bike. It prevents fading of bike paint from direct sunlight. STITCHING: 5 Thread Interlock Stitching for Durability and Better,STITCHING: 5 Thread Interlock Stitching for Durability and Better Finishing. If stitches are visible, they're not weak, the main stitching is on the inside which is interlocked making it stronger and durable.,BELT & BUCKLE: When parking your bike in an open space, you might worry about the cover flying away due to strong winds. This Bike Cover is designed with a buckle lock to hold it in place and secure the bike even under such weather conditions.,FABRIC: High Quality imported Fabric is used which is waterproof. This cover protects vehicle from water.it is totally outdoor and indoor use material stitched with latest machine technology]","Whether you drive, it’s important to keep your motorcycle clean and safe from the weather above. When you leave your motorcycle parked outside without covering it up you’re leaving it exposed to natural and man-made elements. From rain to dust to industrial pollutants, your paint job, windshield and seat are constantly being bombarded; that’s why you need the Motorcycle Cover to keep it looking clean and new for years to come.Breathable Protection Designed to reduce heat, release moisture and let your motorcycle breathe without letting the rain in, our motorcycle cover helps protect your paintjob from fading, your seat from cracking and your motorcycle beautiful. ‎UV protection, 5 Thread interlock protection, Waterproof, Rain Protection Cover, Heat protection, Dustproof, Scratchproof",7682,905.5118101
757826,"An Index to Aquila: Greek-hebrew, Hebrew-greek, Latin-hebrew; With the Syriac and Armenian Evidence: 12 (Vetus Testamentum, Supplements, 12)",,,129,610.0
466632,A Student's Notes on Genesis,,,112,600.0
568804,Gotisk,,,103,551.18
1749918,Empica Universal Chrome Beading Roll for Interior Exterior Car Decor and Protective Trim Strip with Applied 3M Tape for Maruti Suzuki Ciaz (10 Meter),"[Car Protective Strip provide stylish accents to your vehicle's exterior. Made of quality material, they ensure extreme durability.,Enhances overall look of the vehicle Side Window Stylish Chrome Beading Roll 10 meter,Easy to apply anywhere just peel the double side tape protective sheet and stick according to your will.,Great for interior and exterior decorating can be used on body or bumper to protect edge from scratching and shocking. Excellent Fit for trimming along car body side, door window edge, bumper, front grille, car hood, side mirror, headlights, tail lamp, fog lights.,Coated with glossy chrome finish, they will be a perfect addition to your vehicle's chrome trim. The installation process is quick and takes less than few minutes as neither cutting nor drilling is required. Will make the car more elegant and attractive without causing any damage to the surface.]","Easy to apply easy to use. Comes with protective blue covering for having scratch free product .Can be also used in houses,school projects,phone covers designing etc. Style your car with side window chrome beading, which will enhance your vehicles over all look of the car. It is very easy to install. Feature: Enhances overall look of the vehicle Easy to install Bends and fits as per car door curves Can be fitted on bumper and side beadings. Make a beautiful decoration effect, improve the streamline of your car. Prevent your car from scratches caused by other vehicles or objects. Car Chrome Body Strip Bumper Auto Door Window Protective Molding Styling Flexible Trim Sticker. Car Chrome Beading Roll with Double Tape easy to install. you can make the car finish wear areas damaged Paint Protection Film is one of the best ways to preserve the showroom quality finish on your vehicle. The virtually invisible film will keep your vehicle looking newer longer- without changing the design features or color- by protecting vulnerable areas such as front bumpers, hoods, side mirrors, door handle cavities, door edges, rocker panels, and rear fender panels. Package Contents: 1 X side window chrome beading - 10 meter",7896,590.5511805
68734,"A New Orchard and Garden, or the Best Way for Planting, Grafting, and to Make Any Ground Good, for a Rich Orchard: Particularly in the North, and ... Situation, and All Probabilitie, May and Do",,,79,598.424
251898,Amedeo VI Di Savoia Ossia Il Conte Verde Canto Storico (1862),,,6123,850.392
390174,Die Spinne,,,1,472.0
670802,Aristotelis Categoriae et topica cum Porphyrii isagoge,,,112,500.0
837297,A Scarlatti: La Folia/Cantatas,,,745,492.0
1998976,Amazon Brand - Solimo Designer OMG Printed Soft & Flexible Hybrid Back Case Mobile Cover for Xiaomi Redmi 9 Prime/Poco M2,"[Snug fit for Xiaomi Redmi 9 Prime/ Poco M2, with perfect cutouts for volume buttons, audio & charging ports,Durable, soft and flexible back case,Protects phone from scratches, falls, fingerprints and sweat,Raised upper lip build design to help protect the screen against fall on a flat surface,Easy to put and take off,No Warranty]",,12064,748.03
266158,Commentarius in Omnes Divi Pauli Epistolas,,,12417,744.0
2212688,"Toddler Kids Baby Girl Denim Shorts Set Lace Off Shoulder Ruffle Top Shirt Ripped Denim Jeans Shorts Outfits (G-Blue, 1-2T)","[💖Material: baby girl off shoulder top set, made of high-quality denim fabrics, with good moisture absorption, breathable, soft, comfortable and skin-friendly.,💖Style: unique and cute. Toddler baby girl ripped jeans shorts set with lace tops, off shoulder, white solid color, hollow out, ruffles design, high elastic waisted denim shorts.,💖Features: baby girl ruffle shirt top, toddler girl off shoulder top shirt, toddler girl denim shorts set 2t 3t 4t 5t, white lace top toddler girl, denim shorts for kids girls.,💖Occasions: baby girl denim shorts set are perfect for daily wear, outwear, causal wear, travel, travel, parties, school, kindergarten, photography, birthday, park ,holiday, hawaii, beach etc.,💖Customer Service: 【suibolili】 provides you with the best services. If you are not satisfied with this baby girl summer denim shorts and tops, please contact us at any time, we will provide you with a best solution.]",<b>A-Size(inch):</b><br> 100-----Tops length:12.20-----Bust:20.47-----Pants length:7.87-----Waist:14.17-----Age:1-2 Years<br> 110-----Tops length:12.99-----Bust:21.26-----Pants length:8.27-----Waist:14.96-----Age:2-3 Years<br> 120-----Tops length:13.78-----Bust:22.05-----Pants length:8.66-----Waist:15.75-----Age:3-4 Years<br> 130-----Tops length:14.57-----Bust:22.83-----Pants length:9.06-----Waist:16.54-----Age:4-5 Years<br> 140-----Tops length:15.35-----Bust:23.62-----Pants length:9.45-----Waist:17.32-----Age:5-6 Years<br> 150-----Tops length:16.14-----Bust:24.41-----Pants length:9.84-----Waist:18.11-----Age:6-7 Years<br><br> <b>Package Included: </b>1 X Baby Girl Shorts Set<br><br> <b>Note:</b><br> 1. Please kindly allow 2-3% difference according to manual measurement.<br> 2. Please note the real color of the item may be slightly different caused by many factors such as brightness of monitor and light brightness.,2415,590.5511805
687645,Literatur als Experiment: Die Funktion des Gerechtigkeitsmotiv im Werk von Heinrich v. Kleist,,,1,591.0
2156418,Soul Insight,,,837,1210.0
2231497,"GRAFIQE Mobile Back Flip Cover Plastic for REDMI 8A The Ringmaster, Joker, Evil, Horror, Art, Creepy, Scray,B,X,Piece of 1","[It is a handmade item using a state-of-the-art printing process, with print covering all sides. You can be rest assured that the print quality will be of the highest possible standard.,We use high-definition ink and equipments. Each case is made from a shatterproof, good quality polycarbonate durable impact resistant material that is reinforced for extra strength. Don't worry, each case has an extremely slim-line profile and adds minim,Due to the nature of different monitors/tablets/smart phones, the product may look slightly different in person being a handmade item.,These are designed for those who value quality and protection in their phone cases.,All cases are waterproof (your phone may not be), UV/fade resistant, non-peeling, printed with vibrant eco-friendly inks, extremely slim fitting with access to All functions Comes with lifetime print/design guarantee.]","ALL MODEL Back Cover by GRAFIQE BACK COVER Stylish, Ultra Slim, Sleek and Light Weight Design Snap on Case Protect your phone from scratches and bumps,Image Full Wrap Finish (Side Edge & Corner) Tight and Firm fit for perfect grip and support.",12064,236.2204722
1348244,"adidas Mens Tiro17 TRG Pant, Black/Red, Large","[adidas Clothing Size Guide,An update to a great pant.,adidas&reg; Soccer apparel is designed to keep you comfortable for the entire 90 minutes on the field and beyond.,CLIMACOOL&reg; fabric moves heat and perspiration away from your body effectively so that you stay dry and comfortable.,Elastic waistband with interior drawstring tie for an adjustable fit. Iconic brand mark details at hip and down sides for a bold flair. Zippered hand pockets at side. Contrast accents offer a stylish appeal to this athletic look. Zipper accents at tapered legs create a versatile look. 100% polyester. Machine wash, hang dry. Imported. Measurements: Outseam: 41 in Inseam: 31 in Front Rise: 11 in Back Rise: 17 in Leg Opening: 11 in Product measurements were taken us]","adidas Clothing Size Guide An update to a great pant. adidas&reg; Soccer apparel is designed to keep you comfortable for the entire 90 minutes on the field and beyond. CLIMACOOL&reg; fabric moves heat and perspiration away from your body effectively so that you stay dry and comfortable. Elastic waistband with interior drawstring tie for an adjustable fit. Iconic brand mark details at hip and down sides for a bold flair. Zippered hand pockets at side. Contrast accents offer a stylish appeal to this athletic look. Zipper accents at tapered legs create a versatile look. 100% polyester. Machine wash, hang dry. Imported. Measurements: Outseam: 41 in Inseam: 31 in Front Rise: 11 in Back Rise: 17 in Leg Opening: 11 in Product measurements were taken using size MD, inseam 31. Please note that measurements may vary by size.",0,970.0
2015413,"TCK Hawaii Rainbow Warriors Game Day Striped Socks (Black/Green, Large)","[HIGH PERFORMANCE DESIGN FEATURES: Arch compression enhances comfort and cradles the foot for added support. Ribbed stay put top keeps the sock in place.,COMFORT AND BREATHABILITY: These premium quality Hawaii Rainbow Warriors striped dress socks provide soft comfort. Moisture management technology pulls moisture and sweat away from skin.,QUALITY CONSTRUCTION: The durable construction and fiber blend allows the socks to retain their shape even after continual use and multiple washing. Machine wash inside out with cold water and tumble dry low.,GREAT GIFT IDEA: Officially Licensed NCAA University of Hawaii Rainbow Warriors Socks are a great stocking stuffer or gift for your favorite Hawaii fan. They can be worn in the office, at the football stadium, take them to basketball games, great for groomsmen & weddings. Show your spirit!,PERFECT FIT & SOFT FEEL: Large - Mens Shoe Size 8-12. Made of 97% Polyester, 3% Spandex. Proudly designed in the USA.]","Show your school spirit in the office, at a wedding, at the football stadium or basketball game. Soft and durable, these socks let you maintain a professional look while you support your school. Offering comfort, breathability, performance, and durability these high quality University of Hawaii Rainbow Warriors socks are an ideal gift for Father's Day, birthdays, stocking stuffers or going back to school. TCK Game Day Striped Socks are made up of 97% Polyester, 3% Spandex. Go Rainbow Warriors!",2788,950.0
1154027,"Ekena Millwork OUT06X24X32IMP03SWR Imperial Smooth Arts and Crafts Outlooker, 6"" Width x 24"" Depth x 32"" Height, Western Red Cedar","[Authentic detail and craftsmanship,Crafted from the finest North American woods,Made in the USA,Perfect for interior or exterior use,Thousands of sizes and styles available]",,10747,2400.0
1045835,Clairol Age Defy Expert Collection 3 Black 1 Kit by Clairol,,,0,600.0
404533,The Mammoth Book of Graphic Novels for Minecrafters: Three Unofficial Adventures for Minecrafters (Unofficial Graphic Novel for Minecrafters),,,64,600.0
1629318,Vinayak Graphic Designer Printed Hard Case Back Cover for Vivo Y91 / 1816,"[For Vivo Y91 / 1816,Material - MATTE finish hard polycarbonate (strong-plastic) case for Vivo Y91 / 1816,Allows full access to all device ports for Vivo Y91 / 1816,Highlights the contour of the device by giving it a sleek and compact look for Vivo Y91 / 1816,Reliable Protection - This Desginer cover provide full 360* protection to the mobile, As, It covers from the four sides of your phone. This cover helps to protect your phone from Accidental Drops, Bumps and Scretches.]","Vinayak Graphic Printed Hard Back Case Cover provides protection by preventing your Mobile Phone from dust and unnecessary scratches. It is made to fit perfect and gives the device its maximum protection. The Hard Case is reinforced from the Proper edges, sides and back to prolong the life of your Mobile Phone. This cover has been designed to be used on Vivo Y91 / 1816 smartphone. this solid back cover has a sturdy and attractive design in multy color. Vinayak Graphic not only sale best quality Back Cover Case but also make a long lasting relationship with buyer by quality products. We are grateful for the pleasure of serving you . We wish you a beautiful thanks giving and a joyous year's end. Kindly rate us to know about our product & give your valuable feedback warm wishes, Vinayak Graphic",12064,314.9606296
1830136,"Hipinger Heavyweight Stain Resistant Waterproof Outdoor Tablecloth with Umbrella Hole and Zipper, Seats 4 People (Blossom, 60""x84""Rectangle-Zippered)","[MATERIALS:Made of 100% high quality polyester which is shrink-resistant, waterproof and easy cleaning,CARE INSTRUCTIONS: Machine wash in cold water; Air dry; Warm iron as needed,Brighten up your outdoor table with our zippered tablecloth. Zip on and off easily around patio table umbrellas for easy meals outside with shade. Impress your guests and bring you a good mood;,Multiple Sizes & Patterns Available.Ideal for everyday use, party, holidays, catering, cafes, special occasions]",,1348,8400.0
1559803,Brock Replacement Passengers Rear Power Window Lift Regulator w/Motor Assembly Compatible with 89-98 Sidekick Tracker 8350157B00 30012548,"[Rear Right Power Window Regulator & Motor Kit (replaces SZ1551101, 135-58333R, 741-995),Affordable prime parts engineered to fit 89-98 Sidekick (4-Door)/89-97 Geo Tracker/98 Tracker,OE Style: High quality aftermarket part, precise form, fit and function with superior durability,Premium components and solid construction ensures an everyday, trouble free replacement,No Modification needed and protected by 1 year limited warranty]",,7357,2360.0
797051,Ave Verum: Popular Choral Classics,,,3,750.0
780697,Dancehall Don,,,804,559.054
1188206,STEELEX PLUS D4512 HSS Brad Point Bit 15/64,,,9849,900.0
1363970,"Qumox Hdmi Switch Bi-Directional 2 Input to 1 Output or in Out Supports 3D and 1080P for HDTV, Blu-Ray Player DVD Dvr X Box Etc",,,4,322.8346453
335457,Black's Student Medical Dictionary,,,6264,544.01466
590094,"My Bartending Recipes Journal: Essential Cocktail Recipe Book and More, Mixology Journal Notebook To Organize And Reference Your Unique Hand Crafted ... Men & Women (Bar Collection) (Volume 49)",,,77,600.0
2189466,"SHAPE Notebook - A4 (29.7 cm * 21 cm), Single Line, 172 Pages, Soft Cover - Pack of 12","[High quality writing paper,Index page included,Available in attractive cover designs,Perfect - Single Line]","<p><strong>Soft Cover</strong><br /><br />The Cover is made of Soft Material clear texture,delicate texture, and comfortable handle.It is exuisite and beautiful.The cover is printed with clear lines to show the quality.<br /><br />Quality inside the pages</p> <p>The paper is made of high-quality paper,which is fluent in writing and not easy to penetrate<br /><br /><strong>Fillet Technology</strong></p> <p>Very critical to a detail,filler design,to prevent fold damage,beautiful and generous,very durable, making perfect details.<br /><br /><strong>Product size:<br /><br /></strong>21x30 cm, portable size can meet your text recording or&nbsp;quick note needs for different occasions. Each book has&nbsp; 172 pages, to meet most of your writing needs.</p>",5117,1653.543305
163764,Walking in Two Worlds: Mixed-blood Indian Women Seeking Their Paths,,,154,604.0
874130,"Sexiest Fantasies for Women Strawberries and Champagne Body Spray, 7.35 Ounce","[Sexiest Fantasies for Women Strawberries and Champagne Body Spray, 7.35 Ounce,7.1 oz.]",,252,122.047244
1737038,GODRIC® Cute Cartoon Lovely New Kitty Design Soft Silicone Rubber Case Back Cover for Honor 8X,"[Material : Rubber,Easy to Install and Remove,Cutouts design allows easy access to all functions without removing the case,Perfect Fit.,Cutouts design allows easy access to all functions without removing the case]",Cute Cartoon Girlish Latest kitty designer back cover for your mobiles. This cute cartoon Cover gives Great Protection with premium quality soft rubber.,2201,300.0
